users_rated,num_owners,max_players,bgg_rank,average_weight,average,min_players,year_published,name,max_playtime,min_playtime,bgg_id,date,type
316,709,2,3859,2.4667,8.29035,2,2020,Verdun 1916: Steel Inferno,240,60,289247,1/2/2024,details
2051,3623,6,3906,2,6.17526,1,2017,Deckscape: The Fate of London,60,60,230498,1/2/2024,details
766,2507,5,3916,1.9474,6.79076,2,2019,Periodic: A Game of The Elements,40,40,257582,1/2/2024,details
488,1040,4,3962,3.3158,7.2622,1,2021,Embarcadero,90,60,315234,1/2/2024,details
403,1168,2,3968,3.3654,7.6203,1,1992,Stonewall Jackson's Way,180,180,4211,1/2/2024,details
791,1615,7,4019,3.8529,6.75727,4,1985,Pax Britannica: The Colonial Era 1880 to the Great War,300,300,1209,1/2/2024,details
1225,2305,5,4029,1.2308,6.3999,2,2017,10 Minute Heist: The Wizard's Tower,10,10,194789,1/2/2024,details
308,866,2,4051,3.2778,8.70886,1,2019,World At War 85: Storming the Gap,120,60,209877,1/2/2024,details
1473,952,2,4034,1.7041,6.31904,2,1909,Gin Rummy,30,30,25574,1/2/2024,details
787,1728,2,4073,1.087,6.69809,2,2018,Jurassic Snack,15,15,241164,1/2/2024,details
831,1920,2,4087,2.6458,6.75057,2,2006,Axis & Allies: Battle of the Bulge,180,180,22457,1/2/2024,details
591,1476,4,4140,2.75,6.90519,1,2022,Founders of Teotihuacan,60,45,345088,1/2/2024,details
645,942,2,4215,1.3636,6.77456,2,2010,Elements,20,10,73313,1/2/2024,details
741,1440,7,4248,1.8571,6.66321,2,2017,Half-Pint Heroes,60,30,216578,1/2/2024,details
450,870,6,4330,2.3636,7.11066,1,2020,Feierabend,75,45,310442,1/2/2024,details
439,635,4,4351,3.5484,7.1285,2,2020,The Cost,75,75,292894,1/2/2024,details
267,1085,4,4295,2.9167,8.32367,1,2022,The Light in the Mist,500,300,341519,1/2/2024,details
1270,2546,5,4360,1.7473,6.29108,2,2009,Cardcassonne,45,30,58798,1/2/2024,details
463,1114,4,4402,2.5641,7.30644,2,2011,Dust Tactics: Revised Core Set,45,45,101786,1/2/2024,details
317,960,6,4432,2.4375,7.77858,2,2019,Red Alert: Space Fleet Warfare,90,60,250467,1/2/2024,details
487,1462,5,4454,2.8929,6.97135,2,2020,Tungaru,90,45,279198,1/2/2024,details
548,1013,6,4510,2.7636,6.91637,2,2003,Lunar Rails,240,180,6663,1/2/2024,details
487,654,2,4472,1.2222,7.1025,2,2022,Qawale,15,15,368465,1/2/2024,details
478,1091,4,4554,1.9091,7.10771,2,2019,Star Wars: Dark Side Rising,45,45,280986,1/2/2024,details
1461,1855,2,4571,1.325,6.19788,1,2016,Bubblee Pop,20,20,192343,1/2/2024,details
705,1582,5,4581,1.7,6.6618,2,2022,Don't Go In There,35,25,346057,1/2/2024,details
693,1286,2,4607,2.6944,6.68755,2,2015,Warhammer Age of Sigmar,180,40,180241,1/2/2024,details
372,933,5,4691,1.8,7.25918,1,2022,Birdwatcher,60,25,342343,1/2/2024,details
307,1281,2,4556,1.6,7.84121,2,2023,BOOoop.,35,25,383579,1/2/2024,details
744,761,6,4723,1.7625,6.45339,3,1999,Schrille Stille,90,90,831,1/2/2024,details
285,753,4,4713,3.4688,7.68453,1,2023,Amritsar: The Golden Temple,120,60,386502,1/2/2024,details
285,755,4,4601,2.8333,8.69277,1,2023,Kinfire Chronicles: Night's Fall,60,45,364655,1/2/2024,details
3607,5291,8,1205,1.9062,7.04466,3,1993,Stick 'Em,60,30,354,1/2/2024,details
2017,5001,5,1243,2.803,7.49132,1,2021,Genotype: A Mendelian Genetics Game,90,45,252752,1/2/2024,details
1845,4186,20,1260,1.3077,7.54119,2,2018,Werewords Deluxe Edition,10,10,245422,1/2/2024,details
3649,6382,4,1267,2.2419,7.11707,2,2017,Vikings Gone Wild,90,45,187377,1/2/2024,details
1916,5257,4,1259,2,7.5868,1,2021,The Initiative,60,30,328908,1/2/2024,details
2269,4235,6,1275,3.8113,7.42976,3,2015,Fief: France 1429,240,120,152470,1/2/2024,details
2717,2866,4,1310,2.7619,7.16255,2,2011,Ninjato,60,60,50768,1/2/2024,details
4087,8972,5,1317,2.2364,6.91982,3,2016,Escape Room: The Game,60,60,204836,1/2/2024,details
2054,3707,4,1376,2.7573,7.34434,1,2019,Yukon Airways,90,60,283294,1/2/2024,details
1440,2825,4,1375,3.7391,8.00913,1,2023,Scarface 1920,150,90,324090,1/2/2024,details
3980,7463,5,1396,1.8933,6.87787,1,2017,The Castles of Burgundy: The Dice Game,30,15,232988,1/2/2024,details
2109,5562,4,1419,3,7.37079,1,2020,Kingdom Rush: Rift in Time,90,45,272533,1/2/2024,details
3972,4040,4,1433,2.5607,6.8446,2,2006,Mykerinos,60,30,21441,1/2/2024,details
1306,3899,4,1438,3.6842,7.97016,1,2019,Machina Arcana (Second/Third Edition),150,150,299121,1/2/2024,details
2453,4332,2,1437,2.0149,7.14941,2,2019,Naga Raja,30,30,244191,1/2/2024,details
3203,4403,4,1440,2.9057,6.96649,2,2011,Tournay,60,30,105037,1/2/2024,details
2842,4092,6,1458,2.3235,6.99939,1,2017,Unlock!: Escape Adventures – The Formula,75,45,216091,1/2/2024,details
1704,3698,2,1463,3.7313,7.46185,2,2015,Stronghold: 2nd edition,90,90,179460,1/2/2024,details
3102,5631,5,1495,2.5593,6.94989,2,2017,Viral,90,60,194690,1/2/2024,details
2024,3627,5,1559,2.45,7.26345,2,2022,Paint the Roses,70,50,253759,1/2/2024,details
1904,2197,4,1585,3.1131,7.30601,2,1995,Necromunda,30,30,3072,1/2/2024,details
2631,2060,7,1918,1.6928,6.82635,2,1848,Euchre,45,45,6901,1/2/2024,details
957,3482,4,1951,3.7174,7.77872,1,2022,Now or Never,180,90,314745,1/2/2024,details
3211,3776,4,2000,1.3403,6.65717,2,2007,Archaeology: The Card Game,20,20,31105,1/2/2024,details
2672,3517,5,2027,1.0896,6.76896,2,2004,Ribbit,20,20,9441,1/2/2024,details
9345,17279,8,2021,1.1558,6.38091,3,1903,Pit,90,30,140,1/2/2024,details
4486,2422,7,2077,1.7442,6.49924,3,1850,Hearts,30,30,6887,1/2/2024,details
1101,2169,2,2088,2.6092,7.41336,2,2008,"Warriors of God: The Wars of England & France, 1135-1453",180,180,23679,1/2/2024,details
3202,4955,8,2094,1.0492,6.60614,3,2016,Fuji Flush,20,10,203430,1/2/2024,details
2247,4248,5,2103,2.3906,6.79869,2,2016,Jórvík,90,45,193739,1/2/2024,details
4515,6684,4,2122,1.7934,6.47881,2,2013,The Builders: Middle Ages,30,30,144553,1/2/2024,details
3475,8899,8,2136,1.3243,6.58537,4,2016,Codenames: Deep Undercover,15,15,205158,1/2/2024,details
3371,6067,6,2158,2.7399,6.55272,3,2012,Space Cadets,120,60,123096,1/2/2024,details
3019,2507,6,2167,1.9407,6.61987,3,2005,Mall of Horror,60,60,16772,1/2/2024,details
3274,5027,8,2187,1.2621,6.56839,4,2014,Good Cop Bad Cop,20,10,153064,1/2/2024,details
3718,5159,6,2222,2.0975,6.51671,2,2012,Android: Infiltration,45,30,118063,1/2/2024,details
1575,4299,7,2210,2.3824,7.03239,2,2012,Ohne Furcht und Adel Sonderausgabe,60,60,130060,1/2/2024,details
2625,5459,4,2290,1.1212,6.64437,2,2016,My First Stone Age,15,15,191004,1/2/2024,details
3790,6151,7,2331,1.4821,6.45628,2,1984,Heimlich & Co.,30,30,382,1/2/2024,details
1274,3038,8,2263,1,7.125,3,2023,That's Not a Hat,15,15,375651,1/2/2024,details
2858,6456,4,2380,1.49,6.58415,1,2018,Crypt,35,20,250442,1/2/2024,details
779,1800,5,2384,2.6122,7.70044,1,2021,Shadow Kingdoms of Valeria,75,30,285036,1/2/2024,details
266,1434,2,4828,2.5,7.75177,2,2022,Marvel Dice Throne: Captain Marvel v. Black Panther,40,20,360061,1/2/2024,details
1478,4488,5,4873,1.6136,6.22635,3,2008,Clue: Harry Potter Edition,30,30,38026,1/2/2024,details
896,1240,6,4961,1.4,6.28666,1,2014,Doodle City,30,30,162107,1/2/2024,details
323,843,4,4970,4.4186,7.50031,2,1984,Fire in the East,3000,3000,8993,1/2/2024,details
39087,44929,5,22,2.9936,8.09792,2,2013,Concordia,100,100,124361,1/2/2024,details
41620,73420,2,27,3.531,8.13395,1,2016,Arkham Horror: The Card Game,120,60,205637,1/2/2024,details
6905,12147,4,54,4.3103,8.43476,1,2020,Kanban EV,180,60,284378,1/2/2024,details
10553,16023,4,57,4.5909,8.19301,1,2017,Lisboa,120,60,161533,1/2/2024,details
46373,71590,4,61,1.9451,7.83315,2,2018,The Quacks of Quedlinburg,45,45,244521,1/2/2024,details
25067,39532,5,179,3.2125,7.62275,1,2012,Descent: Journeys in the Dark (Second Edition),120,120,104162,1/2/2024,details
11160,20762,4,210,2.6303,7.71246,1,2020,Paleo,60,45,300531,1/2/2024,details
5692,13098,7,280,2.1081,7.84698,3,2020,Forgotten Waters,240,120,302723,1/2/2024,details
8730,7677,6,291,3.5645,7.59862,2,2006,Imperial,180,120,24181,1/2/2024,details
5822,11676,16,290,1.0822,7.78112,4,2015,Monikers,60,30,156546,1/2/2024,details
8822,17000,6,320,3.3503,7.69237,1,2018,Arkham Horror (Third Edition),180,120,257499,1/2/2024,details
8366,11014,4,324,3.1979,7.54528,2,2017,Heaven & Ale,90,60,227789,1/2/2024,details
7775,13697,8,337,2.3136,7.59123,1,2016,Awkward Guests: The Walton Case,75,45,188866,1/2/2024,details
5981,12451,4,363,3.571,7.70944,1,2021,Imperium: Classics,120,60,318184,1/2/2024,details
5626,12924,5,390,2,7.63227,2,2022,Cat in the Box: Deluxe Edition,40,20,345972,1/2/2024,details
7085,10075,2,430,2.7862,7.52874,2,2009,Space Hulk (Third Edition),60,60,54625,1/2/2024,details
3051,9729,5,443,2,8.09615,1,2021,Marvel United: X-Men,40,40,336382,1/2/2024,details
4527,8000,4,457,3.7838,7.67913,1,2021,Boonlake,160,80,343905,1/2/2024,details
19561,18089,5,456,2.4222,7.17577,2,2007,Kingsburg,90,90,27162,1/2/2024,details
8216,12974,4,464,2.296,7.44577,2,2004,Heroscape Master Set: Rise of the Valkyrie,90,90,11170,1/2/2024,details
12826,17919,4,473,2.197,7.23327,2,2016,Quadropolis,60,30,176396,1/2/2024,details
10884,19967,5,520,1.6593,7.2698,1,2021,Canvas,30,30,290236,1/2/2024,details
5541,8066,4,521,1.7929,7.50726,1,2022,Akropolis,30,20,357563,1/2/2024,details
17090,25418,5,542,1.6228,7.12346,2,2014,Port Royal,50,20,156009,1/2/2024,details
5628,9360,5,576,1.9779,7.4533,1,2016,Valeria: Card Kingdoms,45,30,170561,1/2/2024,details
5904,9138,4,585,2.2901,7.37666,1,2019,Aquatica,60,30,283393,1/2/2024,details
4787,7584,4,632,1.9444,7.46487,1,2020,Regicide,30,10,307002,1/2/2024,details
4786,5699,4,780,2.5439,7.29046,2,2013,Coal Baron,75,60,143515,1/2/2024,details
6864,13129,5,833,3.6372,7.11664,1,2016,Vast: The Crystal Caverns,150,75,170416,1/2/2024,details
4190,5886,5,869,2.783,7.27956,3,2007,Tammany Hall,90,90,30645,1/2/2024,details
11100,14882,6,868,1.3231,6.94465,2,2015,Celestia,30,30,175117,1/2/2024,details
7424,10995,4,923,2.5735,7.04488,3,1850,Mahjong,120,120,2093,1/2/2024,details
14059,19144,6,938,2.2944,6.90937,2,2007,Last Night on Earth: The Zombie Game,90,60,29368,1/2/2024,details
2390,4561,2,946,1.95,7.6078,1,2022,Caesar!: Seize Rome in 20 Minutes!,20,20,338957,1/2/2024,details
15087,19178,5,992,1.858,6.79677,2,2007,Zooloretto,45,45,27588,1/2/2024,details
3609,5609,4,1009,2.3312,7.27532,1,2011,Ascension: Storm of Souls,30,30,108784,1/2/2024,details
9525,18246,5,1006,1.1059,6.93411,2,2017,5-Minute Dungeon,30,5,207830,1/2/2024,details
2790,6108,4,1074,3.7532,7.37107,2,2020,Alma Mater,150,90,299960,1/2/2024,details
7101,10975,4,1126,1.6509,6.87307,2,2016,Dream Home,30,30,194880,1/2/2024,details
3263,7366,4,1130,2.3942,7.2541,1,2019,Set a Watch,80,45,228855,1/2/2024,details
2290,4726,5,1137,1.3962,7.46118,2,2019,Las Vegas Royale,60,45,271319,1/2/2024,details
2651,7323,5,1148,2.1875,7.45362,1,2021,World of Warcraft: Wrath of the Lich King,60,45,342848,1/2/2024,details
3119,6464,4,1159,2,7.24072,2,2020,Fallout Shelter: The Board Game,90,60,293889,1/2/2024,details
2203,5114,4,2393,1.0175,6.68637,1,2018,Kluster,20,10,277458,1/2/2024,details
1331,2472,4,2446,2.386,6.98793,2,2018,Ceylon,60,60,248900,1/2/2024,details
1969,2825,5,2603,2.64,6.66431,2,2002,Prophecy,180,180,8095,1/2/2024,details
941,1847,4,2649,3.939,7.21567,2,2018,Prehistory,120,60,234948,1/2/2024,details
1130,1981,4,2674,2.2619,6.98093,2,2017,Pioneers,60,60,232520,1/2/2024,details
1316,4362,10,2679,1.8889,6.90191,4,2017,One Night Ultimate Alien,10,10,204431,1/2/2024,details
925,1609,5,2725,1.9231,7.19559,2,2018,Tales of Glory,45,30,246816,1/2/2024,details
820,1585,4,2719,2.8,7.26131,1,2021,Mobile Markets: A Smartphone Inc. Game,80,40,344768,1/2/2024,details
2106,4101,2,2737,1.2222,6.54792,2,2012,Okiya,10,10,125311,1/2/2024,details
1528,3578,4,2744,2.2517,6.75728,3,2002,Catan: Portable Edition,90,90,3972,1/2/2024,details
