value,name,bgg_id,date,type,classification
Civilization,20th Century,85036,1/2/2024,classification,boardgamecategory
Economic,20th Century,85036,1/2/2024,classification,boardgamecategory
Environmental,20th Century,85036,1/2/2024,classification,boardgamecategory
Deduction,Raise Your Goblets,202732,1/2/2024,classification,boardgamecategory
Humor,Raise Your Goblets,202732,1/2/2024,classification,boardgamecategory
Memory,Raise Your Goblets,202732,1/2/2024,classification,boardgamecategory
Party Game,Raise Your Goblets,202732,1/2/2024,classification,boardgamecategory
Action / Dexterity,PitchCar Mini,14254,1/2/2024,classification,boardgamecategory
Racing,PitchCar Mini,14254,1/2/2024,classification,boardgamecategory
Economic,Eleven: Football Manager Board Game,329716,1/2/2024,classification,boardgamecategory
Sports,Eleven: Football Manager Board Game,329716,1/2/2024,classification,boardgamecategory
Deduction,Phantom Ink,330592,1/2/2024,classification,boardgamecategory
Party Game,Phantom Ink,330592,1/2/2024,classification,boardgamecategory
Puzzle,Phantom Ink,330592,1/2/2024,classification,boardgamecategory
Word Game,Phantom Ink,330592,1/2/2024,classification,boardgamecategory
Fighting,A Handful of Stars,197320,1/2/2024,classification,boardgamecategory
Science Fiction,A Handful of Stars,197320,1/2/2024,classification,boardgamecategory
Space Exploration,A Handful of Stars,197320,1/2/2024,classification,boardgamecategory
Wargame,A Handful of Stars,197320,1/2/2024,classification,boardgamecategory
Dice,Herbaceous Sprouts,244099,1/2/2024,classification,boardgamecategory
Animals,Atiwa,362452,1/2/2024,classification,boardgamecategory
Economic,Atiwa,362452,1/2/2024,classification,boardgamecategory
Educational,Atiwa,362452,1/2/2024,classification,boardgamecategory
Environmental,Atiwa,362452,1/2/2024,classification,boardgamecategory
Farming,Atiwa,362452,1/2/2024,classification,boardgamecategory
Territory Building,Atiwa,362452,1/2/2024,classification,boardgamecategory
Bluffing,Balderdash,163,1/2/2024,classification,boardgamecategory
Party Game,Balderdash,163,1/2/2024,classification,boardgamecategory
Word Game,Balderdash,163,1/2/2024,classification,boardgamecategory
Card Game,Marvel Dice Throne: Captain Marvel v. Black Panther,360061,1/2/2024,classification,boardgamecategory
Comic Book / Strip,Marvel Dice Throne: Captain Marvel v. Black Panther,360061,1/2/2024,classification,boardgamecategory
Dice,Marvel Dice Throne: Captain Marvel v. Black Panther,360061,1/2/2024,classification,boardgamecategory
Fighting,Marvel Dice Throne: Captain Marvel v. Black Panther,360061,1/2/2024,classification,boardgamecategory
Bluffing,Ca$h 'n Gun$,19237,1/2/2024,classification,boardgamecategory
Card Game,Ca$h 'n Gun$,19237,1/2/2024,classification,boardgamecategory
Fighting,Ca$h 'n Gun$,19237,1/2/2024,classification,boardgamecategory
Humor,Ca$h 'n Gun$,19237,1/2/2024,classification,boardgamecategory
Mafia,Ca$h 'n Gun$,19237,1/2/2024,classification,boardgamecategory
Negotiation,Ca$h 'n Gun$,19237,1/2/2024,classification,boardgamecategory
Party Game,Ca$h 'n Gun$,19237,1/2/2024,classification,boardgamecategory
Card Game,Wizard,1465,1/2/2024,classification,boardgamecategory
Fantasy,Wizard,1465,1/2/2024,classification,boardgamecategory
Racing,Das Motorsportspiel,541,1/2/2024,classification,boardgamecategory
Real-time,Das Motorsportspiel,541,1/2/2024,classification,boardgamecategory
Sports,Das Motorsportspiel,541,1/2/2024,classification,boardgamecategory
Action / Dexterity,Catapult Feud,310789,1/2/2024,classification,boardgamecategory
Children's Game,Catapult Feud,310789,1/2/2024,classification,boardgamecategory
Medieval,Catapult Feud,310789,1/2/2024,classification,boardgamecategory
Collectible Components,Dreamblade,22897,1/2/2024,classification,boardgamecategory
Fantasy,Dreamblade,22897,1/2/2024,classification,boardgamecategory
Horror,Dreamblade,22897,1/2/2024,classification,boardgamecategory
Miniatures,Dreamblade,22897,1/2/2024,classification,boardgamecategory
Travel,Namiji,275215,1/2/2024,classification,boardgamecategory
Bluffing,Inhuman Conditions,261403,1/2/2024,classification,boardgamecategory
Deduction,Inhuman Conditions,261403,1/2/2024,classification,boardgamecategory
Party Game,Inhuman Conditions,261403,1/2/2024,classification,boardgamecategory
Real-time,Inhuman Conditions,261403,1/2/2024,classification,boardgamecategory
Science Fiction,Inhuman Conditions,261403,1/2/2024,classification,boardgamecategory
Napoleonic,The Napoleonic Wars,3409,1/2/2024,classification,boardgamecategory
Wargame,The Napoleonic Wars,3409,1/2/2024,classification,boardgamecategory
Bluffing,Ca$h 'n Guns: Second Edition,155362,1/2/2024,classification,boardgamecategory
Fighting,Ca$h 'n Guns: Second Edition,155362,1/2/2024,classification,boardgamecategory
Humor,Ca$h 'n Guns: Second Edition,155362,1/2/2024,classification,boardgamecategory
Mafia,Ca$h 'n Guns: Second Edition,155362,1/2/2024,classification,boardgamecategory
Negotiation,Ca$h 'n Guns: Second Edition,155362,1/2/2024,classification,boardgamecategory
Party Game,Ca$h 'n Guns: Second Edition,155362,1/2/2024,classification,boardgamecategory
Card Game,Escape Tales: Children of Wyrmwoods,299800,1/2/2024,classification,boardgamecategory
Deduction,Escape Tales: Children of Wyrmwoods,299800,1/2/2024,classification,boardgamecategory
Fantasy,Escape Tales: Children of Wyrmwoods,299800,1/2/2024,classification,boardgamecategory
Horror,Escape Tales: Children of Wyrmwoods,299800,1/2/2024,classification,boardgamecategory
Puzzle,Escape Tales: Children of Wyrmwoods,299800,1/2/2024,classification,boardgamecategory
Card Game,Eschaton,206299,1/2/2024,classification,boardgamecategory
Fantasy,Eschaton,206299,1/2/2024,classification,boardgamecategory
Medieval,Eschaton,206299,1/2/2024,classification,boardgamecategory
Territory Building,Eschaton,206299,1/2/2024,classification,boardgamecategory
Comic Book / Strip,Mind MGMT: The Psychic Espionage “Game.”,284653,1/2/2024,classification,boardgamecategory
Deduction,Mind MGMT: The Psychic Espionage “Game.”,284653,1/2/2024,classification,boardgamecategory
Spies/Secret Agents,Mind MGMT: The Psychic Espionage “Game.”,284653,1/2/2024,classification,boardgamecategory
Card Game,Bohnanza: The Duel,205867,1/2/2024,classification,boardgamecategory
Farming,Bohnanza: The Duel,205867,1/2/2024,classification,boardgamecategory
Adventure,Arkeis,275284,1/2/2024,classification,boardgamecategory
Exploration,Arkeis,275284,1/2/2024,classification,boardgamecategory
Fantasy,Arkeis,275284,1/2/2024,classification,boardgamecategory
Miniatures,Arkeis,275284,1/2/2024,classification,boardgamecategory
Adventure,HeroQuest Advanced Quest,22192,1/2/2024,classification,boardgamecategory
Exploration,HeroQuest Advanced Quest,22192,1/2/2024,classification,boardgamecategory
Fantasy,HeroQuest Advanced Quest,22192,1/2/2024,classification,boardgamecategory
Fighting,HeroQuest Advanced Quest,22192,1/2/2024,classification,boardgamecategory
Miniatures,HeroQuest Advanced Quest,22192,1/2/2024,classification,boardgamecategory
Wargame,Tunisia,4204,1/2/2024,classification,boardgamecategory
World War II,Tunisia,4204,1/2/2024,classification,boardgamecategory
Card Game,Ortus Regni,159469,1/2/2024,classification,boardgamecategory
Medieval,Ortus Regni,159469,1/2/2024,classification,boardgamecategory
Political,Ortus Regni,159469,1/2/2024,classification,boardgamecategory
Economic,Key Market,78733,1/2/2024,classification,boardgamecategory
Farming,Key Market,78733,1/2/2024,classification,boardgamecategory
Medieval,Key Market,78733,1/2/2024,classification,boardgamecategory
Economic,The Great Wall,292375,1/2/2024,classification,boardgamecategory
Fantasy,The Great Wall,292375,1/2/2024,classification,boardgamecategory
Territory Building,The Great Wall,292375,1/2/2024,classification,boardgamecategory
Card Game,Dixit: Journey,121288,1/2/2024,classification,boardgamecategory
Humor,Dixit: Journey,121288,1/2/2024,classification,boardgamecategory
Party Game,Dixit: Journey,121288,1/2/2024,classification,boardgamecategory
Card Game,Margraves of Valeria,275974,1/2/2024,classification,boardgamecategory
Fantasy,Margraves of Valeria,275974,1/2/2024,classification,boardgamecategory
Movies / TV / Radio theme,The Golden Ticket Game,342010,1/2/2024,classification,boardgamecategory
Fantasy,Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition),4192,1/2/2024,classification,boardgamecategory
Miniatures,Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition),4192,1/2/2024,classification,boardgamecategory
Wargame,Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition),4192,1/2/2024,classification,boardgamecategory
Aviation / Flight,1942 USS Yorktown,279307,1/2/2024,classification,boardgamecategory
World War II,1942 USS Yorktown,279307,1/2/2024,classification,boardgamecategory
Bluffing,A Game of Thrones: The Card Game (Second Edition),169255,1/2/2024,classification,boardgamecategory
Card Game,A Game of Thrones: The Card Game (Second Edition),169255,1/2/2024,classification,boardgamecategory
Collectible Components,A Game of Thrones: The Card Game (Second Edition),169255,1/2/2024,classification,boardgamecategory
Fantasy,A Game of Thrones: The Card Game (Second Edition),169255,1/2/2024,classification,boardgamecategory
Fighting,A Game of Thrones: The Card Game (Second Edition),169255,1/2/2024,classification,boardgamecategory
Negotiation,A Game of Thrones: The Card Game (Second Edition),169255,1/2/2024,classification,boardgamecategory
Novel-based,A Game of Thrones: The Card Game (Second Edition),169255,1/2/2024,classification,boardgamecategory
Political,A Game of Thrones: The Card Game (Second Edition),169255,1/2/2024,classification,boardgamecategory
Action / Dexterity,Terror in Meeple City,97903,1/2/2024,classification,boardgamecategory
Horror,Terror in Meeple City,97903,1/2/2024,classification,boardgamecategory
Ancient,Circus Maximus,244,1/2/2024,classification,boardgamecategory
Fighting,Circus Maximus,244,1/2/2024,classification,boardgamecategory
Racing,Circus Maximus,244,1/2/2024,classification,boardgamecategory
Card Game,Beer & Bread,369880,1/2/2024,classification,boardgamecategory
Farming,Beer & Bread,369880,1/2/2024,classification,boardgamecategory
Medieval,Beer & Bread,369880,1/2/2024,classification,boardgamecategory
Action / Dexterity,La Morada Maldita,326908,1/2/2024,classification,boardgamecategory
Math,La Morada Maldita,326908,1/2/2024,classification,boardgamecategory
Party Game,La Morada Maldita,326908,1/2/2024,classification,boardgamecategory
Real-time,La Morada Maldita,326908,1/2/2024,classification,boardgamecategory
Medieval,The King Is Dead,172996,1/2/2024,classification,boardgamecategory
Political,The King Is Dead,172996,1/2/2024,classification,boardgamecategory
Wargame,The King Is Dead,172996,1/2/2024,classification,boardgamecategory
Bluffing,Taj Mahal,475,1/2/2024,classification,boardgamecategory
Political,Taj Mahal,475,1/2/2024,classification,boardgamecategory
Mythology,Yggdrasil,71671,1/2/2024,classification,boardgamecategory
Deduction,Timbuktu,691,1/2/2024,classification,boardgamecategory
Economic,Timbuktu,691,1/2/2024,classification,boardgamecategory
Wargame,Fighting Formations: Grossdeutschland Motorized Infantry Division,39217,1/2/2024,classification,boardgamecategory
World War II,Fighting Formations: Grossdeutschland Motorized Infantry Division,39217,1/2/2024,classification,boardgamecategory
Card Game,Elevenses,144388,1/2/2024,classification,boardgamecategory
Print & Play,Elevenses,144388,1/2/2024,classification,boardgamecategory
Adventure,Wizard,3463,1/2/2024,classification,boardgamecategory
Fantasy,Wizard,3463,1/2/2024,classification,boardgamecategory
Wargame,Wizard,3463,1/2/2024,classification,boardgamecategory
Abstract Strategy,Spring Meadow,253684,1/2/2024,classification,boardgamecategory
Animals,Spring Meadow,253684,1/2/2024,classification,boardgamecategory
Puzzle,Spring Meadow,253684,1/2/2024,classification,boardgamecategory
Deduction,Exit: The Game – The Haunted Roller Coaster,269968,1/2/2024,classification,boardgamecategory
Dice,Crystal Palace,280480,1/2/2024,classification,boardgamecategory
Economic,Crystal Palace,280480,1/2/2024,classification,boardgamecategory
Adventure,Survive: Escape from Atlantis!,2653,1/2/2024,classification,boardgamecategory
Animals,Survive: Escape from Atlantis!,2653,1/2/2024,classification,boardgamecategory
Bluffing,Survive: Escape from Atlantis!,2653,1/2/2024,classification,boardgamecategory
Nautical,Survive: Escape from Atlantis!,2653,1/2/2024,classification,boardgamecategory
Bluffing,King of 12,302917,1/2/2024,classification,boardgamecategory
Card Game,King of 12,302917,1/2/2024,classification,boardgamecategory
Fantasy,King of 12,302917,1/2/2024,classification,boardgamecategory
Action / Dexterity,Nacht der Magier,19996,1/2/2024,classification,boardgamecategory
Children's Game,Nacht der Magier,19996,1/2/2024,classification,boardgamecategory
Fantasy,Nacht der Magier,19996,1/2/2024,classification,boardgamecategory
Dice,Madeira,95527,1/2/2024,classification,boardgamecategory
Economic,Madeira,95527,1/2/2024,classification,boardgamecategory
Farming,Madeira,95527,1/2/2024,classification,boardgamecategory
Nautical,Madeira,95527,1/2/2024,classification,boardgamecategory
Card Game,Gang of Four,3085,1/2/2024,classification,boardgamecategory
Political,Gang of Four,3085,1/2/2024,classification,boardgamecategory
Bluffing,The Enchanted Tower,130792,1/2/2024,classification,boardgamecategory
Children's Game,The Enchanted Tower,130792,1/2/2024,classification,boardgamecategory
Dice,The Enchanted Tower,130792,1/2/2024,classification,boardgamecategory
Fantasy,The Enchanted Tower,130792,1/2/2024,classification,boardgamecategory
Adventure,Shadowrun: Crossfire,135382,1/2/2024,classification,boardgamecategory
Card Game,Shadowrun: Crossfire,135382,1/2/2024,classification,boardgamecategory
Fantasy,Shadowrun: Crossfire,135382,1/2/2024,classification,boardgamecategory
Fighting,Shadowrun: Crossfire,135382,1/2/2024,classification,boardgamecategory
Science Fiction,Shadowrun: Crossfire,135382,1/2/2024,classification,boardgamecategory
Card Game,Thunderstone Quest,215341,1/2/2024,classification,boardgamecategory
Fantasy,Thunderstone Quest,215341,1/2/2024,classification,boardgamecategory
Card Game,Yummy Yummy Monster Tummy,344254,1/2/2024,classification,boardgamecategory
Children's Game,Yummy Yummy Monster Tummy,344254,1/2/2024,classification,boardgamecategory
Humor,Yummy Yummy Monster Tummy,344254,1/2/2024,classification,boardgamecategory
Ancient,Ostia,347767,1/2/2024,classification,boardgamecategory
City Building,Ostia,347767,1/2/2024,classification,boardgamecategory
Nautical,Ostia,347767,1/2/2024,classification,boardgamecategory
Adventure,Zombicide: Green Horde,224710,1/2/2024,classification,boardgamecategory
